TypeOfVisitor,UserPage VisitDuration,Bounce Rate ,WebPageValue,BrowserServer,InformationRelatedPageVisitDuration ,Month,ExitRate,ProductRelatedPages ,ProductRelatedPageVisitDuration,DischargePattern,InformationRelatedPage,Weekend,Holiday,Area,OperatingSystem,UserRelatedPages,Buy 
Returning_Visitor,0,0.011538462,0,1,108,May,0.014102564,26,730.5333333,11,3,FALSE,0,1,1,0,0
New_Visitor,0,0,53.22881633,1,0,May,0.001360544,50,2617.233333,2,0,TRUE,0,3,4,0,1
Returning_Visitor,0,0,0,2,0,May,0.1,2,34,4,0,TRUE,0,1,2,0,0
Returning_Visitor,0,0.001041667,0,8,295.6666667,May,0.016921296,48,2207.833333,11,3,FALSE,0,3,1,0,0
Returning_Visitor,0,0.005555556,0,4,0,Feb,0.046296296,9,303.6666667,2,0,FALSE,0,5,2,0,0
Returning_Visitor,0,0.011403509,13.11733918,2,52,May,0.025292398,56,2145.563492,14,3,FALSE,0,1,2,0,1
Returning_Visitor,0,0.009090909,0,4,9,May,0.031818182,22,169.5,3,3,FALSE,0,4,2,0,0
Returning_Visitor,0,0.072727273,0,1,0,May,0.090909091,11,126.6666667,3,0,FALSE,0.4,1,1,0,0
New_Visitor,0,0,0,2,47.83333333,Nov,0.007608395,69,2499.990079,2,4,FALSE,0,8,2,0,0
Returning_Visitor,0,0,128.4686939,2,0,Dec,0.028571429,7,284.5,10,0,FALSE,0,4,2,0,1
Returning_Visitor,0,0.2,0,2,0,Feb,0.2,1,0,1,0,TRUE,0,4,2,0,0
Returning_Visitor,0,0,0,2,0,Nov,0.013947368,19,380.9464286,2,0,FALSE,0,4,3,0,1
Returning_Visitor,199.4,0.015067698,3.885233567,2,381.6731217,Jul,0.022043153,86,1618.40328,4,16,FALSE,0,8,3,3,1
Returning_Visitor,80.6,0.002645503,0,2,180.1333333,Sep,0.012248677,180,6512.010952,3,17,FALSE,0,1,2,1,0
Returning_Visitor,0,0,0,2,0,Dec,0.033333333,6,82.5,2,0,FALSE,0,1,2,0,0
New_Visitor,0,0.05,0,1,0,Nov,0.075,4,57,8,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0.015384615,0,1,0,Sep,0.084615385,13,261.8,3,0,FALSE,0,1,1,0,0
New_Visitor,28.5,0.010526316,0,1,113.75,Dec,0.019298246,15,1047,2,7,FALSE,0,3,1,1,1
Returning_Visitor,0,0.009817814,0,2,90,Nov,0.051919272,37,592.8375,11,1,FALSE,0,1,2,0,0
Returning_Visitor,0,0.010485437,0,2,321.5,Nov,0.03,103,5395.201794,2,1,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,2,0,Dec,0.05,2,93,2,0,FALSE,0,5,3,0,0
Returning_Visitor,0,0.066666667,0,2,0,May,0.133333333,3,13,3,0,FALSE,0,3,3,0,0
Returning_Visitor,0,0.003205128,0,2,0,Mar,0.015811966,78,1781.69697,3,0,FALSE,0,8,2,0,0
Returning_Visitor,0,0,0,2,0,May,0.022222222,3,74,2,0,TRUE,0,2,3,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,1,0,3,0,FALSE,0,3,2,0,0
Returning_Visitor,0,0.000189394,11.6803149,2,20.16666667,Dec,0.019568765,87,2467.256349,2,3,FALSE,0,1,4,0,0
Returning_Visitor,0,0.012,0,2,0,May,0.040977778,25,1225.857143,2,0,FALSE,0.4,5,2,0,0
New_Visitor,39,0,39.81885714,4,91,May,0.004761905,16,1280.166667,4,4,FALSE,0,4,2,2,1
Returning_Visitor,0,0.012765957,0,2,147.75,May,0.023404255,44,670.3,3,5,FALSE,0,4,2,0,0
Returning_Visitor,0,0.011764706,0,1,0,Mar,0.007843137,17,132.6333333,2,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0.008333333,0,6,135.5,May,0.0125,23,619.5,3,6,FALSE,0,3,2,0,0
Returning_Visitor,0,0.057142857,0,5,0,Nov,0.085714286,7,130,10,0,TRUE,0,9,2,0,0
Returning_Visitor,0,0.083333333,0,2,0,Dec,0.116666667,6,77,13,0,FALSE,0,3,2,0,0
Returning_Visitor,0,0.2,0,2,0,Nov,0.2,1,0,1,0,FALSE,0,1,3,0,0
Returning_Visitor,0,0,0,2,0,Dec,0.05,4,44.5,2,0,FALSE,0,8,2,0,0
Returning_Visitor,0,0.012121212,0,8,39,Mar,0.024242424,30,940.8333333,3,3,FALSE,0,3,1,0,0
Returning_Visitor,11,0,5.730539288,2,509.53125,Nov,0.020476926,33,2032.599702,1,12,FALSE,0,2,2,2,0
Returning_Visitor,0,0.066666667,0,2,25,May,0.083333333,5,40,1,2,FALSE,0.6,1,2,0,0
Returning_Visitor,0,0.0625,0,2,0,May,0.116666667,7,88,6,1,FALSE,0.8,1,3,0,0
Returning_Visitor,248.5,0.009985097,0.624510388,2,0,Dec,0.026514442,121,4218.074847,2,0,FALSE,0,1,2,2,0
Returning_Visitor,0,0,0,2,0,May,0.025,12,304.75,4,0,FALSE,0.8,3,1,0,0
Returning_Visitor,21.2,0,0,1,34.26666667,June,0.022222222,8,2398.766667,3,1,FALSE,0,1,4,2,0
Returning_Visitor,0,0.0032,0,1,131.75,May,0.01918951,52,1701.857143,1,3,FALSE,0,5,1,0,0
Returning_Visitor,78,0.008873457,0,2,0,Nov,0.019558305,108,8402.715986,13,0,FALSE,0,2,3,1,0
Returning_Visitor,0,0.04,0,2,246.8,Sep,0.053333333,13,175.7666667,1,4,FALSE,0,1,3,0,0
New_Visitor,101,0,0,2,0,May,0.025,7,208.5,5,0,FALSE,0,1,2,3,0
Returning_Visitor,0,0.0125,0,1,0,Oct,0.023958333,16,196.3333333,2,0,TRUE,0,3,1,0,0
Returning_Visitor,0,0,0,10,4,Sep,0.003703704,73,2000.618333,3,1,FALSE,0,7,2,0,0
Returning_Visitor,79.7,0,0,1,132.025,Oct,0.009333333,45,1620.141667,2,6,FALSE,0,1,1,3,0
New_Visitor,0,0,0,2,70.5,Nov,0.013157895,20,855.6666667,20,2,FALSE,0,9,2,0,0
Returning_Visitor,0,0,0,4,40.6,Aug,0.018253968,18,340.9166667,5,3,FALSE,0,3,2,0,0
Returning_Visitor,0,0.033333333,0,6,65,May,0.05,13,531,3,1,FALSE,0,3,2,0,0
Returning_Visitor,0,0.002777778,62.51664293,2,20.75,Dec,0.019722222,22,868.6785714,2,2,FALSE,0,1,2,0,0
Returning_Visitor,92,0.036363636,0,2,2156.166667,May,0.042207792,15,463,4,5,TRUE,0,4,1,2,0
Returning_Visitor,0,0.018627451,0,2,0,Jul,0.027103099,34,1070.098072,1,0,FALSE,0,7,3,0,0
Returning_Visitor,0,0.013333333,0,2,0,Nov,0.02,15,365.1666667,13,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.111111111,0,2,0,May,0.177777778,3,65,1,0,FALSE,0,2,3,0,0
Returning_Visitor,34.3,0.009993099,0,2,0,Nov,0.021710569,137,4045.726634,2,0,FALSE,0,1,1,3,0
New_Visitor,303.2,0,0,2,189.4833333,Oct,0.002380952,91,4864.147143,2,11,TRUE,0,1,2,1,0
New_Visitor,270.3333333,0,0,4,0,Mar,0.004761905,11,160.5,8,0,FALSE,0,1,2,6,0
Returning_Visitor,0,0.004848485,0,1,65.41666667,Nov,0.026060606,29,1904.541667,8,6,FALSE,0,2,1,0,1
Returning_Visitor,1343.25,0.011866969,0,2,294.0705128,Nov,0.037170572,51,3472.870513,2,6,FALSE,0,1,2,6,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,3,0,3,0,FALSE,0.6,6,2,0,0
New_Visitor,10.5,0,0,2,107,May,0.0125,5,39.5,5,6,FALSE,0,1,2,1,0
Returning_Visitor,0,0,59.6118415,2,15,Nov,0.014285714,15,691.8333333,2,1,FALSE,0,2,2,0,1
Returning_Visitor,0,0.2,0,2,0,June,0.2,1,0,13,0,FALSE,0,1,2,0,0
Returning_Visitor,49.5,0.010769231,0,2,26.75,Dec,0.026444444,62,2964.650595,2,2,FALSE,0,1,3,3,0
New_Visitor,0,0,109.1211555,2,0,Dec,0.028571429,8,642,2,0,FALSE,0,3,2,0,1
New_Visitor,0,0,68.1974018,2,0,Dec,0.025,9,436,2,0,FALSE,0,2,1,0,1
Returning_Visitor,0,0.009090909,0,2,0,Nov,0.047727273,22,246.6458333,10,0,TRUE,0,7,3,0,0
Returning_Visitor,0,0,0,1,0,Feb,0.1,2,52,3,0,FALSE,0,1,1,0,0
New_Visitor,0,0,60.26309658,8,30.25,Dec,0.005128205,13,392.1875,20,1,FALSE,0,1,1,0,1
Returning_Visitor,0,0,0,2,0,Mar,0.04,16,980.25,3,0,FALSE,0,4,2,0,0
Returning_Visitor,0,0.011084337,0.579785745,2,287,Oct,0.025771658,80,5046.056667,3,6,FALSE,0,4,2,0,0
New_Visitor,0,0.018181818,68.88769355,2,73,Nov,0.027272727,12,2156.5,2,1,FALSE,0,1,3,0,1
Returning_Visitor,0,0.016091954,4.192980384,2,234.5666667,Jul,0.0348659,80,1807.227778,13,13,FALSE,0,3,4,0,0
Returning_Visitor,0,0.0125,19.23625,2,338,May,0.0375,17,1205.566667,2,2,FALSE,0.8,2,3,0,1
Returning_Visitor,116.8,0.003508772,0,2,95.1,Oct,0.017602339,53,1696.567619,2,5,FALSE,0,5,2,4,0
Returning_Visitor,0,0.007407407,5.237224754,2,112.5,Nov,0.020987654,26,1657,13,4,FALSE,0,1,2,0,0
New_Visitor,0,0,7.907379545,1,281.3333333,Nov,0.011347518,41,1167.95,2,11,TRUE,0,3,1,0,1
Returning_Visitor,0,0.0125,0,2,0,Nov,0.026739194,64,1911.610665,10,0,TRUE,0,2,1,0,0
Returning_Visitor,0,0.001905069,0,2,127.4166667,Nov,0.021987823,162,5509.717928,1,6,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,2,145.5,Mar,0.007239057,96,1524.748377,2,5,FALSE,0,9,2,0,0
Returning_Visitor,0,0.022,0,2,0,Nov,0.028519936,99,2622.600281,13,0,FALSE,0,2,3,2,1
New_Visitor,0,0.066666667,0,8,28.2,June,0.133333333,2,0,3,1,TRUE,0,2,1,0,0
Returning_Visitor,0,0.004444444,0,1,84.75,Dec,0.01212963,46,962.9011905,2,4,FALSE,0,6,1,0,0
Returning_Visitor,0,0,0,1,12.5,Nov,0.08,3,55.5,8,1,TRUE,0,1,1,0,0
New_Visitor,0,0,0,1,221,Mar,0.011764706,17,489.5833333,3,3,TRUE,0,1,1,0,0
Returning_Visitor,0,0.2,0,1,0,May,0.2,2,0,3,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0,0,2,161,May,0.007692308,28,1286.75,4,2,TRUE,0,6,1,0,0
Returning_Visitor,0,0,0,2,14,Dec,0.006078431,36,947.8833333,10,3,FALSE,0,1,2,0,0
Returning_Visitor,12.5,0.01025641,0,1,287.5,Oct,0.041025641,9,979,3,2,FALSE,0,4,1,2,0
Returning_Visitor,0,0,0,1,6,Nov,0.00625,18,339.75,2,1,FALSE,0,5,1,0,0
Returning_Visitor,0,0,0,5,98,May,0.003333333,20,401.5,2,2,TRUE,0,1,2,0,0
Returning_Visitor,0,0.2,0,2,0,Jul,0.2,1,0,1,0,TRUE,0,4,3,0,0
Returning_Visitor,0,0.005434783,0,1,0,Nov,0.009815547,48,1053.952381,2,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0,10.78136364,1,1640.590909,Mar,0.013636364,16,1849.833333,3,11,FALSE,0,2,1,0,0
New_Visitor,0,0,0,2,81.83333333,Nov,0.015384615,7,166.5,3,6,FALSE,0,3,2,0,0
Returning_Visitor,0,0,0,2,4,May,0.012222222,14,1319.833333,5,1,FALSE,0,1,2,0,0
Returning_Visitor,8.166666667,0.017391304,10.57361945,2,184.4583333,Nov,0.026402848,44,1398.390775,1,4,TRUE,0,3,1,1,0
Returning_Visitor,0,0,0,5,0,Mar,0.066666667,3,75,3,0,TRUE,0,1,2,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,2,0,13,0,FALSE,0.2,2,2,0,0
Returning_Visitor,0,0,46.33991252,2,46.4,Sep,0.011111111,16,463.36,2,2,FALSE,0,7,2,0,1
Returning_Visitor,0,0.035380117,0,2,5,May,0.060877193,59,1261.166667,1,1,FALSE,0.6,1,2,0,0
Returning_Visitor,12,0.009090909,0,2,5.5,Mar,0.024545455,54,1470.966667,2,1,FALSE,0,4,3,1,0
Returning_Visitor,0,0,0,2,0,Nov,0.022857143,28,690.9583333,2,0,TRUE,0,6,2,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.1,4,93,6,0,FALSE,0,9,2,0,0
New_Visitor,0,0,0,2,0,Nov,0.032359307,22,1327.666667,2,0,TRUE,0,1,2,0,1
Returning_Visitor,0,0,0,2,0,Mar,0.00952381,49,2612.357143,1,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,1,0,May,0.004065041,42,1349.25,4,0,TRUE,0,6,1,0,0
New_Visitor,74.6,0,0,2,94.6,Jul,0.015789474,16,199,2,2,FALSE,0,9,1,1,0
Returning_Visitor,298.6666667,0,0,2,641.5357143,May,0.011594203,13,798.5357143,4,15,FALSE,0,2,3,3,0
New_Visitor,0,0,0,2,163.375,Dec,0.005,18,403.4166667,2,8,FALSE,0,9,2,0,0
Returning_Visitor,0,0,9.991666667,2,118,May,0.014814815,16,859.1666667,2,3,FALSE,0,2,3,0,0
Returning_Visitor,0,0.030769231,0,2,0,May,0.073076923,13,253.3333333,3,0,FALSE,0.8,5,2,0,0
Returning_Visitor,0,0.2,0,5,0,May,0.2,1,0,6,0,FALSE,0,6,2,0,0
Returning_Visitor,0,0,0,2,0,Nov,0.02,10,422.5,10,0,FALSE,0,5,3,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,2,0,13,0,FALSE,0.8,1,3,0,0
Returning_Visitor,0,0,0,2,0,May,0.004419192,18,328.3214286,6,0,FALSE,0.2,3,3,0,0
New_Visitor,125,0,96.25511582,4,94,Mar,0.001724138,55,1970.844805,2,3,TRUE,0,1,2,2,1
Returning_Visitor,0,0.017391304,0,2,0,Dec,0.050362319,48,1916.873737,1,0,FALSE,0,5,2,0,0
Returning_Visitor,0,0,0,5,0,Sep,0,13,187,1,0,FALSE,0,4,2,0,0
Other,0,0,0,13,0,Dec,0.05,4,95,20,0,FALSE,0,9,8,0,0
New_Visitor,0,0,0,2,90.5,May,0.005555556,37,1873.166667,2,4,FALSE,0,5,2,0,0
Returning_Visitor,125.5,0.007692308,0,2,83.5,Dec,0.003247863,11,213.9472222,2,2,FALSE,0,5,3,2,0
Returning_Visitor,90,0.00211827,5.932009013,2,183.7857143,Nov,0.018655904,95,3346.501984,2,9,FALSE,0,2,3,1,1
Returning_Visitor,0,0,23.5144,4,42.16666667,May,0.01175,17,490.5333333,2,2,FALSE,0,7,2,0,0
Returning_Visitor,0,0,59.21256014,2,0,Nov,0.004651163,44,1924.505952,6,0,FALSE,0,3,2,0,1
Returning_Visitor,0,0.2,0,2,0,Nov,0.2,1,0,8,1,FALSE,0,3,3,0,1
Returning_Visitor,0,0.007407407,0,2,5,Dec,0.061728395,26,850.6666667,3,1,FALSE,0,1,2,0,0
New_Visitor,0,0,0,2,117.5,May,0.00625,14,285.4166667,2,3,TRUE,0,1,3,0,0
Returning_Visitor,232.8,0.006425703,0,1,91,Oct,0.024959839,246,9227.371429,3,5,TRUE,0,4,4,2,0
Returning_Visitor,0,0,0,1,37.5,Dec,0.02,3,45.25,3,2,TRUE,0,3,4,0,0
Returning_Visitor,0,0,0,4,0,Nov,0.1,2,94,8,0,FALSE,0,2,2,0,0
Returning_Visitor,40,0.003594771,0,2,0,Nov,0.02743431,152,5617.092505,2,0,FALSE,0,4,2,2,0
Returning_Visitor,0,0,0,5,0,Mar,0.033333333,6,463.5,3,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,1,4,May,0.008163265,50,549.9166667,4,1,FALSE,0,1,4,0,0
Returning_Visitor,41.2,0.002857143,0,2,66.4,Nov,0.010238095,138,4031.561667,13,2,FALSE,0,9,2,3,0
Returning_Visitor,0,0.008888889,0,2,0,Nov,0.023937057,91,2056.106981,2,0,TRUE,0,1,2,0,0
Returning_Visitor,173.2333333,0.000391389,17.42324027,2,211.0333333,Aug,0.019726027,62,1340.676667,2,11,FALSE,0,7,2,3,0
Returning_Visitor,0,0,0,2,0,Jul,0.05,4,39.95,4,0,TRUE,0,1,3,0,0
Returning_Visitor,6,0.031313131,0,1,190.55,Oct,0.043198653,21,280.65,3,15,FALSE,0,7,1,2,0
Returning_Visitor,0,0.2,0,1,0,Mar,0.2,1,0,9,0,TRUE,0,1,1,0,0
Returning_Visitor,0,0,0,1,175,Mar,0.006666667,15,270.5,2,4,FALSE,0,7,1,0,0
Returning_Visitor,36.6,0.0025,15.50362136,2,10,June,0.007916667,78,1983.225629,2,1,FALSE,0,1,3,1,0
Returning_Visitor,0,0.004054054,12.30811748,2,167,Nov,0.013963964,71,1445.458333,10,6,FALSE,0,1,3,0,1
New_Visitor,0,0.028571429,0,2,32.1,June,0.042857143,3,21.1,5,3,FALSE,0,6,3,0,0
Returning_Visitor,0,0,40.659727,2,69,Sep,0.015384615,51,2103.628837,13,2,FALSE,0,4,2,0,1
Returning_Visitor,0,0,0,2,0,Mar,0.05,2,30,9,0,TRUE,0,1,3,0,0
Returning_Visitor,29.5,0,20.97144,4,49.5,Mar,0.004,45,1545.5,8,3,TRUE,0,3,2,1,1
Returning_Visitor,0,0.021052632,0,2,66,Mar,0.031578947,18,229.75,3,2,FALSE,0,1,4,0,0
Returning_Visitor,0,0,0,2,0,Sep,0.02,5,43.9,2,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.051797386,0,2,209.5,Oct,0.060539216,102,2436.287879,13,2,FALSE,0,1,3,0,0
New_Visitor,0,0,0,2,0,Nov,0.023529412,34,1401.458333,11,0,FALSE,0,9,2,0,1
Returning_Visitor,0,0,0,2,0,May,0.025,10,111.4166667,2,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,2,0,Nov,0.002693603,33,735.4392857,2,0,FALSE,0,4,4,0,0
Returning_Visitor,0,0,0,2,93.5,Dec,0.02029036,35,1197.93254,2,6,FALSE,0,7,2,0,0
Returning_Visitor,492.9,0.007231405,3.0265717,2,198.2585034,Nov,0.018203638,81,2237.757205,6,7,TRUE,0,3,3,4,0
New_Visitor,0,0,0,2,41.5,Nov,0.0375,5,68.75,8,3,FALSE,0,1,1,0,0
Returning_Visitor,0,0,2.797414715,2,9,May,0.015775776,111,2451.869048,3,1,FALSE,0.4,8,2,0,1
Returning_Visitor,0,0.026666667,19.996,2,6,Mar,0.073333333,15,500,1,1,FALSE,0,3,2,0,1
Returning_Visitor,0,0.011214953,16.94046729,2,62.5,May,0.017133956,101,2584.714286,13,8,FALSE,0.6,1,2,0,0
Returning_Visitor,0,0.00962963,0,5,66.83333333,Nov,0.022299824,125,3075.978608,1,4,FALSE,0,3,2,0,1
Returning_Visitor,0,0.013333333,0,2,0,June,0.046666667,15,171.8,2,0,FALSE,0,1,2,0,0
Returning_Visitor,426.2,0,32.73061637,2,0,Jul,0.016666667,10,157.0666667,2,0,FALSE,0,3,2,1,1
Returning_Visitor,0,0,0,2,54.9,Aug,0,4,111.1333333,1,1,FALSE,0,3,3,0,0
Returning_Visitor,0,0,0,2,0,May,0.026938057,31,457.4047799,1,0,FALSE,0.8,7,2,0,0
Returning_Visitor,0,0,0,2,633.5,May,0.017027417,28,752.7166667,2,12,TRUE,0,1,2,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.046153846,13,265.1666667,2,0,FALSE,0,4,2,0,0
Returning_Visitor,0,0.02173913,6.673695652,2,27.53333333,May,0.040017253,45,3141.258333,3,3,TRUE,1,1,3,1,1
Returning_Visitor,0,0,0,2,0,Nov,0.022222222,10,316.6,10,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,1,296.2,Oct,0.013513514,33,920.4,5,4,FALSE,0,1,1,0,0
New_Visitor,0,0,0,2,225,May,0.014285714,6,549,4,2,FALSE,0,1,3,0,0
Returning_Visitor,0,0.023076923,0,1,0,Nov,0.039487179,15,438.6666667,3,0,FALSE,0,1,1,0,0
New_Visitor,0,0,59.75418351,1,0,Dec,0.028571429,7,444,8,0,TRUE,0,2,1,0,1
Returning_Visitor,0,0,0,2,0,May,0.006666667,6,64.33333333,1,0,FALSE,0.8,1,2,0,0
Other,0,0,136.937958,13,106,Dec,0.004651163,42,1384.197436,20,6,FALSE,0,9,8,0,1
Other,0,0,0,13,100.5,Dec,0.002197802,10,332.5833333,20,6,FALSE,0,9,8,0,0
Returning_Visitor,144.5,0,4.947766276,2,281.75,May,0.011083789,116,7009.095996,3,9,FALSE,0.8,2,6,2,0
Returning_Visitor,0,0.005128205,0,5,0,Dec,0.035897436,26,2107.258333,2,0,TRUE,0,6,2,0,0
Returning_Visitor,135,0.005373737,112.6661365,2,167.375,Nov,0.012004543,155,4263.977734,2,7,FALSE,0,1,1,6,1
Returning_Visitor,0,0,27.23866195,10,79,Mar,0.005405405,36,2517,2,3,TRUE,0,2,2,0,1
Returning_Visitor,0,0.002040816,0,2,726,Nov,0.043171115,47,3993.833333,2,3,FALSE,0,9,2,0,0
Returning_Visitor,0,0.2,0,2,0,Sep,0.2,1,0,1,0,TRUE,0,6,2,0,0
New_Visitor,0,0.004444444,0,2,20.2,Aug,0.005,45,580.9357143,2,2,FALSE,0,1,2,0,0
Returning_Visitor,0,0.004166667,0,2,126,May,0.021296296,22,633.9857143,2,4,FALSE,0,4,3,0,0
Returning_Visitor,0,0,0,6,50,Mar,0.016666667,29,598.297619,1,2,FALSE,0,3,2,0,0
Returning_Visitor,0,0.0125,0,2,0,Jul,0.01875,16,511.2,3,0,FALSE,0,3,2,0,0
New_Visitor,0,0,0,2,0,May,0.018181818,11,488,3,0,FALSE,0,6,2,1,0
New_Visitor,0,0.033333333,0,1,91,Dec,0.022222222,2,22,2,4,FALSE,0,1,1,0,0
Returning_Visitor,0,0.018018018,0,2,0,May,0.036936937,37,511.1666667,13,0,TRUE,1,1,2,0,0
Returning_Visitor,0,0.075,0,5,0,May,0.125,8,100,11,0,TRUE,1,1,2,0,0
Returning_Visitor,0,0.1,0,1,0,May,0.108333333,6,203,4,0,FALSE,0,3,1,0,0
Returning_Visitor,1109.533333,0.015227273,5.046329077,1,356.7464198,Oct,0.022982896,81,6847.936896,1,9,FALSE,0,3,1,4,0
Returning_Visitor,0,0.061538462,0,8,0,Mar,0.092307692,13,129.5,1,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0,0,2,0,Nov,0.029166667,24,1361.833333,1,0,FALSE,0,2,2,0,0
Returning_Visitor,0,0,1.533539275,2,831.6222222,Nov,0.011944444,23,845.2788889,20,15,TRUE,0,7,2,0,0
Returning_Visitor,195.4,0.003571429,0,2,473.1666667,Aug,0.012351425,111,4022.812148,5,5,FALSE,0,9,3,2,0
Returning_Visitor,0,0.2,0,1,0,Mar,0.2,1,0,3,0,FALSE,0,3,1,0,0
Returning_Visitor,0,0.003174603,0,2,91.75,May,0.018571429,20,1171.333333,4,3,TRUE,0,2,3,0,0
Returning_Visitor,0,0.011455734,2.209972688,1,501.4833333,Aug,0.02697054,97,2293.490129,4,9,FALSE,0,3,1,0,0
Returning_Visitor,0,0,0,1,0,Mar,0.05,4,59,10,0,FALSE,0,1,1,0,0
Returning_Visitor,111.1666667,0.002551834,18.08361086,2,185.9904762,Nov,0.020876741,179,10415.78364,2,6,TRUE,0,3,2,5,0
Returning_Visitor,63.5,0.0375,0,2,0,Nov,0.040625,14,376,11,0,TRUE,0,2,2,2,1
Returning_Visitor,0,0,0,4,0,Mar,0.033333333,6,1057,1,0,FALSE,0,4,2,0,0
New_Visitor,0,0,0,1,0,Dec,0.003846154,15,489.7083333,2,0,FALSE,0,1,1,0,0
Returning_Visitor,38.5,0.001754386,18.04114817,6,113.25,Nov,0.013603668,92,4066.207476,13,7,TRUE,0,6,2,2,0
Returning_Visitor,0,0.003947368,0,2,22,Nov,0.009780702,152,4251.74125,10,3,FALSE,0,1,2,0,1
Returning_Visitor,0,0.2,0,4,0,Dec,0.2,1,0,1,0,TRUE,0,1,2,0,0
Returning_Visitor,243,0.007142857,24.897,2,124.8611111,May,0.030238095,25,1971.194444,4,6,FALSE,0,5,2,3,1
Returning_Visitor,0,0,0,1,119.5,Dec,0.008333333,24,347.9166667,1,3,FALSE,0,3,1,0,0
Returning_Visitor,0,0.004166667,0,2,0,Mar,0.043055556,12,1165.333333,2,0,FALSE,0,3,2,0,0
Returning_Visitor,0,0.010526316,0,2,23,Jul,0.033684211,16,431.9,13,3,TRUE,0,7,2,0,0
Returning_Visitor,0,0.013333333,0,10,0,May,0.044444444,15,298.1666667,3,0,FALSE,0.4,9,2,0,0
Returning_Visitor,0,0.04781874,0,2,0,Jul,0.061364567,62,2636.513492,13,0,TRUE,0,3,3,0,0
Returning_Visitor,0,0,0,2,0,Dec,0.033333333,3,81.75,6,0,FALSE,0,3,3,0,0
Returning_Visitor,0,0,0,2,0,Dec,0.2,1,0,1,0,FALSE,0,4,3,0,0
Returning_Visitor,0,0,0,2,0,Sep,0.1,2,34.2,2,0,FALSE,0,1,2,0,0
Returning_Visitor,9,0.004615385,0,2,301.625,Dec,0.022008376,122,6919.899495,2,10,FALSE,0,1,2,3,0
Returning_Visitor,0,0,0,2,7,May,0.025,9,160.5,3,1,FALSE,0,2,2,0,0
New_Visitor,0,0,0,2,13,May,0.02,14,253.8,3,1,FALSE,0,1,2,0,0
Returning_Visitor,0,0.033333333,0,6,0,Mar,0.1,3,16,3,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.006666667,0,2,20,Nov,0.026666667,30,1038.791667,2,1,FALSE,0,1,3,0,0
Returning_Visitor,161.5,0.004373522,5.482895824,2,3,Nov,0.020956372,137,4791.460889,2,2,FALSE,0,1,2,4,1
Returning_Visitor,0,0,0,2,0,Mar,0.1,2,7,1,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,1,5,May,0.028571429,7,228,3,1,FALSE,0,3,1,0,0
Returning_Visitor,228.5,0,42.22150549,2,270,Nov,0.021428571,13,2451,2,2,FALSE,0,4,2,3,1
Returning_Visitor,0,0,0,2,98.4,Oct,0.007843137,16,156.3333333,1,8,FALSE,0,3,2,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,0,0,5,1,FALSE,0,6,3,0,0
Returning_Visitor,0,0.003030303,0,1,159,Mar,0.027272727,17,438.4333333,3,5,FALSE,0,3,1,0,0
Returning_Visitor,8.5,0.005833333,25.05062136,2,118.5,Nov,0.017587302,62,2910.632251,2,4,FALSE,0,1,3,1,1
Returning_Visitor,0,0.002666667,17.84230699,1,92.83333333,Mar,0.015333333,24,463.8166667,2,3,FALSE,0,1,1,0,1
Returning_Visitor,0,0.014814815,7.108148148,2,57.5,May,0.016722783,27,608.4,13,4,FALSE,0,3,2,0,0
Returning_Visitor,0,0,0,1,115,Mar,0.033333333,5,36,11,2,FALSE,0,3,1,0,0
New_Visitor,0,0,151.5650523,5,0,Nov,0.013333333,17,356.0833333,8,0,FALSE,0,5,2,0,1
Returning_Visitor,0,0.001699507,0.673127586,2,203.4714286,May,0.012414872,220,11308.09795,6,12,FALSE,0.8,5,2,1,0
Returning_Visitor,0,0.015384615,0,2,0,May,0.046153846,13,94.5,3,0,FALSE,0.4,7,2,0,0
Returning_Visitor,0,0.007699443,0,2,171.5,Nov,0.036664764,75,2416.060484,1,4,FALSE,0,2,2,0,1
New_Visitor,0,0,0,1,70,Aug,0.015384615,12,1644.233333,4,1,FALSE,0,4,1,0,0
Returning_Visitor,0,0.002020202,0,2,0,Nov,0.024793388,34,1491.775,11,0,TRUE,0,6,2,0,1
